HD 216435 System,http://bit.ly/2Iz4jPB,HD 216435,2.585596E30,0.0,5999.0,http://bit.ly/336nzNZ,HD 216435 b,2.39148E27,0.0,3.8297054976E8,0.07,1311.0,http://bit.ly/2Q2PngD
Kepler-1147 System,http://bit.ly/2Iz4jPB,Kepler-1147,2.1679228E30,793097.9999999999,5941.0,http://bit.ly/336nzNZ,Kepler-1147 b,0.0,16657.636000000002,0.0,0.0,10.62784997,http://bit.ly/2Q2PngD
NGC 2682 Sand 978 System,http://bit.ly/2Iz4jPB,NGC 2682 Sand 978,2.7248204E30,0.0,4200.0,http://bit.ly/336nzNZ,NGC 2682 Sand 978 b,4.13764E27,0.0,0.0,0.16,511.21,http://bit.ly/2Q2PngD
Kepler-641 System,http://bit.ly/2Iz4jPB,Kepler-641,2.0286984E30,786140.9999999999,5713.0,http://bit.ly/336nzNZ,Kepler-641 b,0.0,11796.18,0.0,0.0,9.48961571,http://bit.ly/2Q2PngD
GJ 3634 System,http://bit.ly/2Iz4jPB,GJ 3634,8.95014E29,299151.0,0.0,http://bit.ly/336nzNZ,GJ 3634 b,4.9348E25,0.0,4293458.8977,0.08,2.64561,http://bit.ly/2Q2PngD
Kepler-1606 System,http://bit.ly/2Iz4jPB,Kepler-1606,1.790028E30,598302.0,5422.0,http://bit.ly/336nzNZ,Kepler-1606 b,0.0,13226.02,0.0,0.0,196.435224,http://bit.ly/2Q2PngD
HD 190647 System,http://bit.ly/2Iz4jPB,HD 190647,2.1281444E30,960065.9999999999,5656.0,http://bit.ly/336nzNZ,HD 190647 b,3.76753E27,0.0,3.33752850201E8,0.224,1176.45,http://bit.ly/2Q2PngD
Kepler-1158 System,http://bit.ly/2Iz4jPB,Kepler-1158,2.8043772E30,1356615.0,6203.0,http://bit.ly/336nzNZ,Kepler-1158 b,0.0,14941.828,0.0,0.0,13.5396293,http://bit.ly/2Q2PngD
Kepler-1169 System,http://bit.ly/2Iz4jPB,Kepler-1169,2.4662608E30,855711.0,6191.0,http://bit.ly/336nzNZ,Kepler-1169 b,0.0,6005.328,0.0,0.0,6.11009134,http://bit.ly/2Q2PngD
Kepler-1617 System,http://bit.ly/2Iz4jPB,Kepler-1617,2.2872579999999997E30,848754.0,6167.0,http://bit.ly/336nzNZ,Kepler-1617 b,0.0,7649.644,0.0,0.0,27.4785572,http://bit.ly/2Q2PngD
Kepler-630 System,http://bit.ly/2Iz4jPB,Kepler-630,2.0286984E30,723528.0,5829.0,http://bit.ly/336nzNZ,Kepler-630 b,0.0,20303.728,0.0,0.0,161.4743937,http://bit.ly/2Q2PngD
K2-22 System,http://bit.ly/2Iz4jPB,K2-22,1.1933519999999999E30,396548.99999999994,3830.0,http://bit.ly/336nzNZ,K2-22 b,2.6571999999999995E27,15942.716,1316461.2648,0.0,0.381078,http://bit.ly/2Q2PngD
Kepler-652 System,http://bit.ly/2Iz4jPB,Kepler-652,1.9292523999999998E30,612216.0,5490.0,http://bit.ly/336nzNZ,Kepler-652 b,0.0,15871.224,0.0,0.0,4.18200253,http://bit.ly/2Q2PngD
Kepler-905 System,http://bit.ly/2Iz4jPB,Kepler-905,1.8894739999999998E30,598302.0,5461.0,http://bit.ly/336nzNZ,Kepler-905 b,0.0,9007.992,0.0,0.0,5.08274652,http://bit.ly/2Q2PngD
K2-33 System,http://bit.ly/2Iz4jPB,K2-33,1.1137952000000001E30,730485.0,3540.0,http://bit.ly/336nzNZ,K2-33 b,7.0226E27,32171.4,0.0,0.0,5.424865,http://bit.ly/2Q2PngD
Kepler-1364 System,http://bit.ly/2Iz4jPB,Kepler-1364,2.9634908E30,1245303.0,6805.0,http://bit.ly/336nzNZ,Kepler-1364 b,0.0,13726.464,0.0,0.0,13.32196237,http://bit.ly/2Q2PngD
Kepler-663 System,http://bit.ly/2Iz4jPB,Kepler-663,1.7104712E30,570474.0,5264.0,http://bit.ly/336nzNZ,Kepler-663 b,0.0,16586.144,0.0,0.0,4.99678284,http://bit.ly/2Q2PngD
Kepler-1386 System,http://bit.ly/2Iz4jPB,Kepler-1386,2.0286984E30,716571.0,5733.0,http://bit.ly/336nzNZ,Kepler-1386 b,0.0,7935.612,0.0,0.0,6.73972381,http://bit.ly/2Q2PngD
Kepler-1375 System,http://bit.ly/2Iz4jPB,Kepler-1375,2.9237124E30,1238346.0,6704.0,http://bit.ly/336nzNZ,Kepler-1375 b,0.0,11081.26,0.0,0.0,3.3004192,http://bit.ly/2Q2PngD
HD 120084 System,http://bit.ly/2Iz4jPB,HD 120084,4.7535188E30,6344783.999999999,4892.0,http://bit.ly/336nzNZ,HD 120084 b,8.541E27,0.0,6.432708453E8,0.66,2082.0,http://bit.ly/2Q2PngD
Kepler-1397 System,http://bit.ly/2Iz4jPB,Kepler-1397,2.1679228E30,779184.0000000001,6026.0,http://bit.ly/336nzNZ,Kepler-1397 b,0.0,10938.276,0.0,0.0,47.449955,http://bit.ly/2Q2PngD
CoRoT-12 System,http://bit.ly/2Iz4jPB,CoRoT-12,2.1480336E30,779184.0000000001,5675.0,http://bit.ly/336nzNZ,CoRoT-12 b,1.740466E27,102948.48,6007850.49936,0.07,2.828042,http://bit.ly/2Q2PngD
Kepler-256 System,http://bit.ly/2Iz4jPB,Kepler-256,0.0,904410.0,5551.0,http://bit.ly/336nzNZ,Kepler-256 b,0.0,10151.864,4039142.517,0.0,1.620493,http://bit.ly/2Q2PngD
Kepler-256 System,http://bit.ly/2Iz4jPB,Kepler-256,0.0,904410.0,5551.0,http://bit.ly/336nzNZ,Kepler-256 c,0.0,13726.464,6731904.194999999,0.0,3.38802,http://bit.ly/2Q2PngD
Kepler-256 System,http://bit.ly/2Iz4jPB,Kepler-256,0.0,904410.0,5551.0,http://bit.ly/336nzNZ,Kepler-256 d,0.0,15799.732,9574263.744,0.0,5.839172,http://bit.ly/2Q2PngD
Kepler-256 System,http://bit.ly/2Iz4jPB,Kepler-256,0.0,904410.0,5551.0,http://bit.ly/336nzNZ,Kepler-256 e,0.0,15013.32,1.4361395616E7,0.0,10.681572,http://bit.ly/2Q2PngD
Kepler-1639 System,http://bit.ly/2Iz4jPB,Kepler-1639,2.2275904000000002E30,820926.0,6150.0,http://bit.ly/336nzNZ,Kepler-1639 b,0.0,16443.16,0.0,0.0,9.878482,http://bit.ly/2Q2PngD
HD 148156 System,http://bit.ly/2Iz4jPB,HD 148156,2.4264823999999998E30,841797.0,6308.0,http://bit.ly/336nzNZ,HD 148156 b,1.6132999999999999E27,0.0,3.6651478395000005E8,0.52,1027.0,http://bit.ly/2Q2PngD
KELT-9 System,http://bit.ly/2Iz4jPB,KELT-9,5.0120784E30,1641852.0,10170.0,http://bit.ly/336nzNZ,KELT-9 b,5.46624E27,135191.372,5179078.29402,0.0,1.4811235,http://bit.ly/2Q2PngD
Kepler-1136 System,http://bit.ly/2Iz4jPB,Kepler-1136,1.4320224E30,473076.00000000006,4512.0,http://bit.ly/336nzNZ,Kepler-1136 b,0.0,10437.831999999999,0.0,0.0,2.36172433,http://bit.ly/2Q2PngD
Kepler-122 System,http://bit.ly/2Iz4jPB,Kepler-122,0.0,848754.0,6050.0,http://bit.ly/336nzNZ,Kepler-122 b,0.0,14941.828,9574263.744,0.0,5.766193,http://bit.ly/2Q2PngD
Kepler-122 System,http://bit.ly/2Iz4jPB,Kepler-122,0.0,848754.0,6050.0,http://bit.ly/336nzNZ,Kepler-122 c,0.0,37461.808000000005,1.6156570068E7,0.0,12.465988,http://bit.ly/2Q2PngD
Kepler-122 System,http://bit.ly/2Iz4jPB,Kepler-122,0.0,848754.0,6050.0,http://bit.ly/336nzNZ,Kepler-122 d,0.0,14012.432,2.3187670005E7,0.0,21.587475,http://bit.ly/2Q2PngD
Kepler-122 System,http://bit.ly/2Iz4jPB,Kepler-122,0.0,848754.0,6050.0,http://bit.ly/336nzNZ,Kepler-122 e,0.0,16586.144,3.3958716717E7,0.0,37.993273,http://bit.ly/2Q2PngD
Kepler-122 System,http://bit.ly/2Iz4jPB,Kepler-122,0.0,848754.0,6050.0,http://bit.ly/336nzNZ,Kepler-122 f,2.14474E26,11152.752,0.0,0.0,56.268,http://bit.ly/2Q2PngD
Kepler-891 System,http://bit.ly/2Iz4jPB,Kepler-891,2.1082552E30,744399.0,5887.0,http://bit.ly/336nzNZ,Kepler-891 b,0.0,40893.424,0.0,0.0,53.44945593,http://bit.ly/2Q2PngD
Kepler-44 System,http://bit.ly/2Iz4jPB,Kepler-44,2.2275904000000002E30,939195.0000000001,5800.0,http://bit.ly/336nzNZ,Kepler-44 b,1.898E27,77926.28,6672065.0466,0.066,3.2467293,http://bit.ly/2Q2PngD
K2-122 System,http://bit.ly/2Iz4jPB,K2-122,1.2331304E30,417420.0,4027.0,http://bit.ly/336nzNZ,K2-122 b,0.0,7721.1359999999995,4263539.3235,0.0,2.219282,http://bit.ly/2Q2PngD
Kepler-1002 System,http://bit.ly/2Iz4jPB,Kepler-1002,2.4264823999999998E30,1092249.0,6144.0,http://bit.ly/336nzNZ,Kepler-1002 b,0.0,10938.276,0.0,0.0,4.33642933,http://bit.ly/2Q2PngD
Kepler-1040 System,http://bit.ly/2Iz4jPB,Kepler-1040,1.9491416E30,667872.0,5694.0,http://bit.ly/336nzNZ,Kepler-1040 b,0.0,13297.512,0.0,0.0,201.1214,http://bit.ly/2Q2PngD
Kepler-1315 System,http://bit.ly/2Iz4jPB,Kepler-1315,1.591136E30,521775.0,4861.0,http://bit.ly/336nzNZ,Kepler-1315 b,0.0,8793.516,0.0,0.0,0.84338011,http://bit.ly/2Q2PngD
rho CrB System,http://bit.ly/2Iz4jPB,rho CrB,1.7701388E30,946152.0000000001,5627.0,http://bit.ly/336nzNZ,rho CrB b,1.9832202E27,0.0,3.28516924716E7,0.0373,39.8458,http://bit.ly/2Q2PngD
rho CrB System,http://bit.ly/2Iz4jPB,rho CrB,1.7701388E30,946152.0000000001,5627.0,http://bit.ly/336nzNZ,rho CrB c,1.4929667999999998E26,0.0,6.16792022133E7,0.052,102.54,http://bit.ly/2Q2PngD
